date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:34	13825/13825	------	200	untouched ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:31:37%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.css?ver=4.3.0	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.minb2f9.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	14965/14965	------	200	untouched ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:31:37%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	13677/13677	------	200	untouched ('OK')	text/css	date:Mon,%2004%20Jul%202022%2011:28:58%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	44829/44829	------	200	untouched ('OK')	text/css	date:Mon,%2004%20Jul%202022%2011:28:58%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	24598/24598	------	200	untouched ('OK')	text/css	date:Mon,%2004%20Jul%202022%2011:28:58%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	280263/280263	------	200	untouched ('OK')	text/css	date:Mon,%2004%20Jul%202022%2011:28:58%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	621/621	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:37%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/style.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/stylebfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	632798/632798	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/modules.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/modules.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	11546/11546	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/dripicons/dripiconsbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	21769/21769	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/elegant-icons/style.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	51215/51215	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/font-awesome/css/fontawesome-all.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/font-awesome/css/fontawesome-all.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	51284/51284	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/ion-icons/css/ionicons.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/ion-icons/css/ionicons.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	78080/78080	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/linea-icons/stylebfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	8344/8344	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/linear-icons/style.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/linear-icons/stylebfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	12343/12343	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/framework/lib/icons-pack/simple-line-icons/simple-line-iconsbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	11256/11256	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:51:45%20GMT	https://leitmotif.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min08e1.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	4186/4186	------	200	untouched ('OK')	text/css	date:Thu,%2021%20Nov%202019%2009:48:44%20GMT	https://leitmotif.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	559/559	------	200	untouched ('OK')	text/css	date:Tue,%2004%20Feb%202020%2013:41:09%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/style_dynamic.css?ver=1580823669	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/style_dynamic6955.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	48147/48147	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:41:36%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/modules-responsive.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/modules-responsive.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:34	390/390	------	200	untouched ('OK')	text/css	date:Tue,%2004%20Feb%202020%2013:41:09%20GMT	https://leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/style_dynamic_responsive.css?ver=1580823669	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/themes/leitmotif/assets/css/style_dynamic_responsive6955.css	(from https://leitmotif.qodeinteractive.com/)
22:14:35	10756/10756	------	200	untouched ('OK')	text/css	date:Fri,%2022%20Oct%202021%2009:40:28%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/leitmotif-core/core-dashboard/assets/css/core-dashboard.min.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/leitmotif-core/core-dashboard/assets/css/core-dashboard.minbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:35	462565/462565	------	200	untouched ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:46:24%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.minf7be.css	(from https://leitmotif.qodeinteractive.com/)
22:14:35	80/80	------	200	untouched ('OK')	text/css	date:Wed,%2015%20Dec%202021%2013:27:24%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat//assets/main.css?ver=6.0.9	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat/assets/mainbfbf.css	(from https://leitmotif.qodeinteractive.com/)
22:14:35	89521/89521	------	200	untouched ('')	application/javascript	date:Fri,%2022%20Oct%202021%2009:51:45%20GMT	https://leitmotif.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	11224/11224	------	200	untouched ('')	application/javascript	date:Fri,%2022%20Oct%202021%2009:51:45%20GMT	https://leitmotif.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	165339/165339	------	200	untouched ('')	application/javascript	date:Mon,%2024%20Oct%202022%2012:43:29%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.6.5	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min0660.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	407331/407331	------	200	untouched ('')	application/javascript	date:Mon,%2024%20Oct%202022%2012:43:29%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.5	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min0660.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	50605/50605	------	200	untouched ('')	application/javascript	date:Mon,%2024%20Oct%202022%2012:31:37%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.js?ver=4.3.0	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.minb2f9.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	70851/70851	------	200	untouched ('')	application/javascript	date:Mon,%2024%20Oct%202022%2012:31:37%20GMT	https://leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.js?ver=4.3.0	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.minb2f9.js	(from https://leitmotif.qodeinteractive.com/)
22:14:35	170949/170949	------	200	untouched ('')	application/json	date:Thu,%2015%20Aug%202024%2014:21:42%20GMT	https://leitmotif.qodeinteractive.com/wp-json/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-json/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:35	117047/117047	------	200	untouched ('')	application/json	date:Thu,%2015%20Aug%202024%2014:21:42%20GMT	https://leitmotif.qodeinteractive.com/wp-json/wp/v2/pages/7	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-json/wp/v2/pages/7.json	(from https://leitmotif.qodeinteractive.com/)
22:14:35	1045/1045	------	200	untouched ('')	application/xml	date:Mon,%2016%20Sep%202019%2008:37:50%20GMT	https://leitmotif.qodeinteractive.com/wp-includes/wlwmanifest.xml	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-includes/wlwmanifest.xml	(from https://leitmotif.qodeinteractive.com/)
22:14:35	2365/2365	------	200	untouched ('')	application/json	date:Thu,%2015%20Aug%202024%2014:21:45%20GMT	https://leitmotif.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fleitmotif.qodeinteractive.com%2F	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-json/oembed/1.0/embed857f.json	(from https://leitmotif.qodeinteractive.com/)
22:14:35	2419/2419	------	200	untouched ('')	text/xml	date:Thu,%2015%20Aug%202024%2014:21:46%20GMT	https://leitmotif.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fleitmotif.qodeinteractive.com%2F&format=xml	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-json/oembed/1.0/embedee5f	(from https://leitmotif.qodeinteractive.com/)
22:14:35	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Aug%202024%2014:21:46%20GMT	http://leitmotif.qodeinteractive.com/?wordfence_lh=1&hid=A9E83BFFBBBC2AA15A2AAAC58B02A0ED	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/indexe4c9.html	(from https://leitmotif.qodeinteractive.com/)
22:14:35	1282/1282	------	200	untouched ('')	image/png	date:Wed,%2016%20Oct%202019%2014:28:25%20GMT	https://leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-32x32.png	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-32x32.png	(from https://leitmotif.qodeinteractive.com/)
22:14:36	24344/24344	------	200	untouched ('')	image/png	date:Wed,%2016%20Oct%202019%2014:28:25%20GMT	https://leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-192x192.png	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-192x192.png	(from https://leitmotif.qodeinteractive.com/)
22:14:36	25378/25378	------	200	untouched ('')	image/png	date:Wed,%2016%20Oct%202019%2014:28:25%20GMT	https://leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-180x180.png	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/cropped-favicon-1-180x180.png	(from https://leitmotif.qodeinteractive.com/)
22:14:36	2723/2723	------	200	untouched ('')	image/png	date:Tue,%2001%20Oct%202019%2011:35:54%20GMT	https://leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/logo-default.png	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/wp-content/uploads/2019/10/logo-default.png	(from https://leitmotif.qodeinteractive.com/)
22:14:36	129823/129823	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:50%20GMT	https://leitmotif.qodeinteractive.com/trailers-home/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/trailers-home/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	155221/155221	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:51%20GMT	https://leitmotif.qodeinteractive.com/director-home/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/director-home/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	99840/99840	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:51%20GMT	https://leitmotif.qodeinteractive.com/interactive-links/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/interactive-links/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	110481/110481	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:52%20GMT	https://leitmotif.qodeinteractive.com/fullscreen-slider/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/fullscreen-slider/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	201252/201252	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:52%20GMT	https://leitmotif.qodeinteractive.com/movie-studio/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/movie-studio/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	96045/96045	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:53%20GMT	https://leitmotif.qodeinteractive.com/showcase-reel/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/showcase-reel/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	135782/135782	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:53%20GMT	https://leitmotif.qodeinteractive.com/film-festival/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/film-festival/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	125364/125364	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:54%20GMT	https://leitmotif.qodeinteractive.com/horizontal-portfolio/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/horizontal-portfolio/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	185001/185001	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:55%20GMT	https://leitmotif.qodeinteractive.com/about-us/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/about-us/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	107630/107630	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:56%20GMT	https://leitmotif.qodeinteractive.com/about-me/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/about-me/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	133738/133738	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:56%20GMT	https://leitmotif.qodeinteractive.com/what-we-do/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/what-we-do/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	105088/105088	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:56%20GMT	https://leitmotif.qodeinteractive.com/our-crew/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/our-crew/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	104676/104676	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:57%20GMT	https://leitmotif.qodeinteractive.com/contact-us/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/contact-us/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	102637/102637	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:57%20GMT	https://leitmotif.qodeinteractive.com/get-in-touch/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/get-in-touch/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	117522/117522	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:58%20GMT	https://leitmotif.qodeinteractive.com/faq-page/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/faq-page/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	109874/109874	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:58%20GMT	https://leitmotif.qodeinteractive.com/portfolio/standard/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/standard/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	108322/108322	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:59%20GMT	https://leitmotif.qodeinteractive.com/portfolio/gallery/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/gallery/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	109880/109880	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:21:59%20GMT	https://leitmotif.qodeinteractive.com/portfolio/pinterest/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/pinterest/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	136167/136167	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:22:00%20GMT	https://leitmotif.qodeinteractive.com/portfolio/interactive-scroll/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/interactive-scroll/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	97659/97659	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:22:01%20GMT	https://leitmotif.qodeinteractive.com/portfolio/interactive-links/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/interactive-links/index.html	(from https://leitmotif.qodeinteractive.com/)
22:14:36	101003/101003	------	200	untouched ('OK')	text/html	date:Thu,%2015%20Aug%202024%2014:22:02%20GMT	https://leitmotif.qodeinteractive.com/portfolio/portfolio-slider/	D:/Development/My%20Web%20Sites/movies/leitmotif/leitmotif/leitmotif.qodeinteractive.com/portfolio/portfolio-slider/index.html	(from https://leitmotif.qodeinteractive.com/)
